epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.75737,2.85725,4.28527,3.37099,0.02973,0.18412,0.02454,0.00917,2.23859,3.57863,3.27862,0.0002222,0.0002222,0.0002222
2,13.9748,2.33428,3.30586,2.84768,0.51643,0.3788,0.33775,0.15508,1.86271,2.93537,3.01175,0.000454007,0.000454007,0.000454007
3,19.9759,2.05963,2.50945,2.58111,0.42326,0.56532,0.52134,0.28666,1.65418,2.09025,2.78932,0.000684274,0.000684274,0.000684274
4,25.8788,1.80393,2.30043,2.623,0.66127,0.54852,0.61102,0.35041,1.49366,1.81662,2.8306,0.000913001,0.000913001,0.000913001
5,31.6034,1.73856,1.96758,2.7293,0.61895,0.63062,0.66385,0.39076,1.4248,1.50788,2.58844,0.00109633,0.00109633,0.00109633
6,37.382,1.63257,1.70964,2.54095,0.69495,0.69613,0.71586,0.44669,1.35237,1.42066,2.6463,0.00109267,0.00109267,0.00109267
7,43.031,1.65076,1.66193,2.55139,0.68314,0.71116,0.75337,0.45569,1.42316,1.38948,2.58068,0.001089,0.001089,0.001089
8,48.8802,1.5518,1.51523,2.49783,0.76008,0.68399,0.77318,0.50103,1.34287,1.27743,2.49329,0.00108534,0.00108534,0.00108534
9,55.6037,1.51144,1.43211,2.52765,0.75148,0.71911,0.7788,0.50351,1.33849,1.29655,2.52337,0.00108167,0.00108167,0.00108167
10,61.2815,1.40477,1.27978,2.2101,0.77204,0.71483,0.78012,0.51785,1.299,1.24587,2.45682,0.001078,0.001078,0.001078
11,66.9885,1.34908,1.23198,2.30714,0.80402,0.71347,0.81391,0.51871,1.33054,1.17333,2.53254,0.00107434,0.00107434,0.00107434
12,73.3524,1.40053,1.20292,2.425,0.76509,0.75388,0.80237,0.51042,1.33745,1.26397,2.55903,0.00107067,0.00107067,0.00107067
13,79.2787,1.32728,1.13458,2.29441,0.84216,0.71522,0.82516,0.52548,1.3147,1.17076,2.38917,0.001067,0.001067,0.001067
14,85.5683,1.31609,1.09247,2.28495,0.84379,0.72567,0.84004,0.53931,1.26524,1.07105,2.37163,0.00106334,0.00106334,0.00106334
15,91.7276,1.30102,1.11953,2.21536,0.76045,0.79385,0.83717,0.53689,1.23386,1.05883,2.31636,0.00105967,0.00105967,0.00105967
16,97.5356,1.273,1.02933,2.16049,0.81756,0.75346,0.83339,0.53712,1.25966,1.07005,2.31886,0.00105601,0.00105601,0.00105601
17,103.385,1.23387,0.97378,2.21463,0.73922,0.76609,0.81337,0.53305,1.24848,1.08793,2.43668,0.00105234,0.00105234,0.00105234
18,109.165,1.22086,0.9965,2.17014,0.78662,0.75747,0.82656,0.52977,1.22023,1.04325,2.37162,0.00104867,0.00104867,0.00104867
20,120.572,1.1893,0.92346,2.19262,0.79146,0.83069,0.86098,0.57741,1.21548,0.9814,2.23274,0.00104134,0.00104134,0.00104134
21,126.047,1.16295,0.88644,2.10714,0.87103,0.80555,0.87177,0.5909,1.22523,0.93891,2.22049,0.00103767,0.00103767,0.00103767
22,132.075,1.18034,0.91497,2.10173,0.82436,0.74637,0.8486,0.58995,1.13964,0.99002,2.2574,0.00103401,0.00103401,0.00103401
23,137.752,1.15581,0.87388,2.13142,0.77813,0.8296,0.85974,0.58803,1.19727,1.00803,2.30761,0.00103034,0.00103034,0.00103034
24,143.456,1.08125,0.8495,2.04491,0.87103,0.77348,0.87034,0.59199,1.18325,0.99326,2.31616,0.00102668,0.00102668,0.00102668
25,149.367,1.13432,0.96917,2.041,0.80776,0.79719,0.85037,0.58051,1.17234,0.99067,2.24392,0.00102301,0.00102301,0.00102301
26,155.082,1.0655,0.8195,2.13412,0.83234,0.82496,0.8529,0.58389,1.16321,0.91168,2.2824,0.00101934,0.00101934,0.00101934
27,161.406,1.08996,0.83789,2.02322,0.81813,0.81021,0.85549,0.59526,1.13793,0.90875,2.23238,0.00101568,0.00101568,0.00101568
28,167.182,1.07465,0.82935,2.04618,0.85188,0.75901,0.84871,0.58526,1.1629,0.92869,2.29712,0.00101201,0.00101201,0.00101201
29,172.861,1.01252,1.05495,1.92202,0.83819,0.79622,0.85674,0.60363,1.15461,0.93134,2.24351,0.00100834,0.00100834,0.00100834
30,178.979,1.05649,0.80925,2.00685,0.85147,0.80065,0.87083,0.62397,1.16487,0.95286,2.25841,0.00100468,0.00100468,0.00100468
31,184.6,1.05572,0.79057,2.08713,0.87957,0.79139,0.88459,0.61094,1.14766,0.9273,2.27773,0.00100101,0.00100101,0.00100101
32,190.619,1.04269,0.78986,2.07075,0.81344,0.79856,0.88332,0.62751,1.13264,0.92046,2.22453,0.000997345,0.000997345,0.000997345
33,196.193,1.02918,0.77948,2.0558,0.83661,0.79221,0.8739,0.60624,1.14412,0.8566,2.32619,0.000993678,0.000993678,0.000993678
34,201.959,1.03506,0.77465,2.05067,0.83736,0.78892,0.86331,0.60067,1.11673,0.86046,2.27842,0.000990012,0.000990012,0.000990012
35,207.725,1.05816,0.80176,1.99444,0.85967,0.81489,0.8668,0.60945,1.11084,0.86735,2.28388,0.000986346,0.000986346,0.000986346
36,213.21,1.02633,0.75787,2.02577,0.79109,0.79032,0.83462,0.58602,1.16851,1.00902,2.29709,0.000982679,0.000982679,0.000982679
37,219.127,1.00048,0.71464,2.00093,0.79815,0.78202,0.84281,0.58812,1.15869,0.9908,2.24935,0.000979013,0.000979013,0.000979013
38,225.133,0.983,0.73161,2.04535,0.84864,0.73631,0.83469,0.59511,1.12323,0.9592,2.27635,0.000975347,0.000975347,0.000975347
39,231.085,0.99025,0.73286,1.99704,0.81601,0.78923,0.8348,0.58698,1.12365,0.88733,2.25551,0.000971681,0.000971681,0.000971681
40,237.317,0.97755,0.71557,1.97658,0.86699,0.73565,0.84753,0.59769,1.1725,0.91285,2.33011,0.000968014,0.000968014,0.000968014
41,243.018,0.98,0.71118,1.92713,0.85848,0.76424,0.84068,0.6004,1.14594,0.89149,2.23172,0.000964348,0.000964348,0.000964348
42,248.906,0.97183,0.72774,2.08697,0.83294,0.78811,0.83656,0.59918,1.13848,0.91381,2.23853,0.000960682,0.000960682,0.000960682
43,254.67,0.97305,0.69044,1.98351,0.87416,0.80039,0.85791,0.60858,1.12486,0.86214,2.23695,0.000957015,0.000957015,0.000957015
44,260.305,0.9081,0.75257,1.85744,0.90464,0.79549,0.85751,0.60512,1.14952,0.86337,2.27546,0.000953349,0.000953349,0.000953349
45,266.112,0.94974,0.69072,2.08953,0.88676,0.79546,0.86652,0.60961,1.18053,0.87134,2.31388,0.000949683,0.000949683,0.000949683
46,271.687,0.97986,0.6789,1.95503,0.8559,0.81992,0.87391,0.6068,1.16076,0.89347,2.27441,0.000946016,0.000946016,0.000946016
47,277.642,0.92412,0.65179,1.82794,0.88222,0.79165,0.86658,0.60333,1.13953,0.8877,2.21798,0.00094235,0.00094235,0.00094235
48,283.597,0.92609,0.67472,1.87707,0.90226,0.81423,0.87852,0.61925,1.09115,0.87461,2.20117,0.000938684,0.000938684,0.000938684
49,289.415,0.91755,0.67259,1.94128,0.86755,0.82529,0.88005,0.61011,1.14926,0.87071,2.30579,0.000935018,0.000935018,0.000935018
50,295.635,0.88941,0.64047,1.85062,0.87273,0.82614,0.87696,0.61123,1.1214,0.85525,2.22405,0.000931351,0.000931351,0.000931351
51,301.263,0.87689,0.64108,1.94543,0.85103,0.8614,0.88496,0.61228,1.12341,0.83912,2.22473,0.000927685,0.000927685,0.000927685
52,307.086,0.89314,0.63928,1.87026,0.87185,0.81461,0.88165,0.62386,1.11889,0.84475,2.1951,0.000924019,0.000924019,0.000924019
53,312.759,0.86967,0.63037,1.86532,0.83275,0.83538,0.87874,0.61145,1.10565,0.87671,2.18413,0.000920352,0.000920352,0.000920352
54,318.4,0.87939,0.66443,1.90052,0.83097,0.84157,0.87359,0.62035,1.08256,0.86603,2.14729,0.000916686,0.000916686,0.000916686
55,324.317,0.9997,0.78021,1.95454,0.86917,0.79977,0.87914,0.61126,1.14718,0.88918,2.18383,0.00091302,0.00091302,0.00091302
56,329.869,0.87622,0.63944,1.84728,0.87557,0.82303,0.8772,0.62039,1.13478,0.91054,2.14994,0.000909353,0.000909353,0.000909353
57,335.782,0.87955,0.60953,1.83638,0.86549,0.78966,0.87122,0.61095,1.15467,0.93479,2.25503,0.000905687,0.000905687,0.000905687
58,341.455,0.83352,0.67511,1.75626,0.89688,0.7876,0.89235,0.63098,1.1546,0.89701,2.22211,0.000902021,0.000902021,0.000902021
59,347.166,0.83973,0.6052,1.90211,0.84976,0.85104,0.89757,0.64067,1.06816,0.84553,2.19218,0.000898355,0.000898355,0.000898355
60,353.453,0.86871,0.61408,1.82986,0.8568,0.79396,0.88705,0.62773,1.14281,0.85829,2.13732,0.000894688,0.000894688,0.000894688
61,359.045,0.8673,0.60703,1.86399,0.85501,0.79479,0.87996,0.6208,1.11766,0.84433,2.18327,0.000891022,0.000891022,0.000891022
62,365.442,0.8564,0.60249,1.91461,0.85579,0.80904,0.86889,0.61916,1.07252,0.85584,2.05979,0.000887356,0.000887356,0.000887356
63,371.33,0.84602,0.61733,1.8223,0.90381,0.79635,0.87202,0.62877,1.06894,0.82467,2.16259,0.000883689,0.000883689,0.000883689
64,377.007,0.84054,0.58549,1.81933,0.86732,0.82287,0.88441,0.64736,1.05113,0.8218,2.19479,0.000880023,0.000880023,0.000880023
65,382.696,0.84256,0.59704,1.81653,0.88162,0.76709,0.8708,0.61654,1.09022,0.85052,2.11138,0.000876357,0.000876357,0.000876357
66,388.3,0.85971,0.59244,1.80596,0.85554,0.81788,0.89253,0.63417,1.09064,0.85769,2.17301,0.000872691,0.000872691,0.000872691
67,393.981,0.83792,0.59924,1.7914,0.83532,0.82638,0.8578,0.62163,1.09118,0.89226,2.24486,0.000869024,0.000869024,0.000869024
68,399.725,0.82434,0.58748,1.81956,0.83676,0.81292,0.84724,0.61251,1.07393,0.91707,2.25535,0.000865358,0.000865358,0.000865358
69,405.561,0.82291,0.6156,1.82178,0.86441,0.78729,0.85653,0.6092,1.07978,0.88254,2.26548,0.000861692,0.000861692,0.000861692
70,411.34,0.83258,0.60162,1.84001,0.86471,0.79673,0.85037,0.61661,1.08384,0.90449,2.26624,0.000858025,0.000858025,0.000858025
71,416.688,0.80018,0.57191,1.76149,0.88017,0.82282,0.88233,0.62619,1.10111,0.84832,2.16018,0.000854359,0.000854359,0.000854359
72,422.279,0.80131,0.5738,1.82976,0.88911,0.8281,0.89693,0.63856,1.10471,0.80245,2.20586,0.000850693,0.000850693,0.000850693
73,427.896,0.81716,0.575,1.78418,0.84574,0.78638,0.87855,0.6256,1.11375,0.86595,2.29668,0.000847026,0.000847026,0.000847026
74,434.001,0.80679,0.58167,1.86192,0.89818,0.79325,0.87756,0.62501,1.12312,0.85391,2.23024,0.00084336,0.00084336,0.00084336
75,440.144,0.80429,0.57987,1.84806,0.85842,0.81825,0.87505,0.62825,1.11155,0.85454,2.23237,0.000839694,0.000839694,0.000839694
76,445.936,0.80451,0.58052,1.797,0.87861,0.79835,0.8836,0.65026,1.07371,0.79629,2.1974,0.000836027,0.000836027,0.000836027
77,452.111,0.80987,0.56027,1.82534,0.88945,0.83287,0.89564,0.65065,1.09833,0.81589,2.23049,0.000832361,0.000832361,0.000832361
78,457.958,0.81388,0.55909,1.7987,0.88586,0.80923,0.88697,0.6459,1.08125,0.81694,2.27034,0.000828695,0.000828695,0.000828695
79,463.849,0.77261,0.55184,1.78859,0.89072,0.82698,0.91245,0.65923,1.06907,0.83278,2.20311,0.000825029,0.000825029,0.000825029
80,469.576,0.77294,0.55452,1.83104,0.86815,0.82759,0.90666,0.65412,1.08261,0.83645,2.20873,0.000821362,0.000821362,0.000821362
81,475.009,0.78884,0.5586,1.83018,0.87171,0.79919,0.87992,0.62601,1.10731,0.87665,2.28501,0.000817696,0.000817696,0.000817696
82,481.364,0.79186,0.56549,1.83662,0.86547,0.84576,0.88081,0.6353,1.09722,0.86226,2.35946,0.00081403,0.00081403,0.00081403
83,486.821,0.78341,0.56859,1.76682,0.85183,0.83372,0.88071,0.63128,1.09439,0.85973,2.28984,0.000810363,0.000810363,0.000810363
84,492.419,0.78293,0.55803,1.76397,0.85101,0.84149,0.89126,0.65138,1.09923,0.84468,2.32483,0.000806697,0.000806697,0.000806697
85,498.652,0.76764,0.54549,1.70533,0.87438,0.84795,0.8878,0.64414,1.09364,0.83075,2.36889,0.000803031,0.000803031,0.000803031
86,504.379,0.76014,0.54001,1.76292,0.90456,0.83777,0.88106,0.64499,1.0876,0.85613,2.32116,0.000799365,0.000799365,0.000799365
87,510.316,0.76675,0.55323,1.82296,0.884,0.84831,0.87352,0.64316,1.07162,0.86178,2.34314,0.000795698,0.000795698,0.000795698
88,516.346,0.7506,0.54128,1.77674,0.87107,0.83596,0.86761,0.64334,1.05859,0.85604,2.35287,0.000792032,0.000792032,0.000792032
89,522.328,0.73064,0.52591,1.79179,0.88332,0.82575,0.88793,0.64963,1.06733,0.83512,2.37865,0.000788366,0.000788366,0.000788366
90,528.258,0.76279,0.53959,1.73933,0.9104,0.82573,0.89062,0.6393,1.07714,0.84559,2.39881,0.000784699,0.000784699,0.000784699
91,534.148,0.73119,0.53024,1.69996,0.88927,0.81064,0.88991,0.64065,1.09373,0.8388,2.35836,0.000781033,0.000781033,0.000781033
92,539.918,0.75767,0.54957,1.77117,0.91686,0.79252,0.88986,0.64613,1.0709,0.84451,2.34437,0.000777367,0.000777367,0.000777367
93,545.661,0.73458,0.52137,1.64219,0.92079,0.795,0.89846,0.6479,1.08964,0.83383,2.38918,0.0007737,0.0007737,0.0007737
94,551.557,0.7269,0.54058,1.8027,0.85862,0.85002,0.89435,0.65787,1.08922,0.83416,2.24315,0.000770034,0.000770034,0.000770034
95,557.793,0.7461,0.53904,1.78563,0.88338,0.82865,0.89372,0.64901,1.0854,0.82229,2.23495,0.000766368,0.000766368,0.000766368
96,563.313,0.72491,0.51879,1.82793,0.86179,0.84922,0.88322,0.64453,1.09091,0.81393,2.29204,0.000762702,0.000762702,0.000762702
97,569.066,0.69748,0.50372,1.75445,0.86583,0.88027,0.89032,0.65192,1.12109,0.82843,2.41929,0.000759035,0.000759035,0.000759035
98,574.566,0.71477,0.51024,1.7605,0.85585,0.86,0.88055,0.63043,1.13212,0.86437,2.46976,0.000755369,0.000755369,0.000755369
99,580.458,0.69223,0.50852,1.7346,0.87522,0.82056,0.87899,0.63171,1.11274,0.88416,2.39746,0.000751703,0.000751703,0.000751703
100,586.306,0.73432,0.51066,1.82132,0.88771,0.80812,0.8764,0.63968,1.11916,0.89573,2.44568,0.000748036,0.000748036,0.000748036
101,592.105,0.76816,0.54487,1.91403,0.84933,0.8264,0.87703,0.64044,1.10124,0.90198,2.38339,0.00074437,0.00074437,0.00074437
102,597.994,0.69336,0.49307,1.73082,0.9285,0.76562,0.8851,0.64346,1.09139,0.8412,2.38377,0.000740704,0.000740704,0.000740704
103,604.015,0.69709,0.50189,1.79549,0.89669,0.82707,0.90432,0.65074,1.11306,0.85273,2.40367,0.000737037,0.000737037,0.000737037
104,609.752,0.73181,0.52707,1.79374,0.92131,0.78079,0.89289,0.64226,1.11198,0.85094,2.37532,0.000733371,0.000733371,0.000733371
105,615.55,0.70602,0.50128,1.78693,0.87043,0.79833,0.88978,0.64438,1.10441,0.86734,2.37031,0.000729705,0.000729705,0.000729705
106,621.168,0.69887,0.51992,1.76031,0.91443,0.77161,0.88716,0.65032,1.09104,0.85374,2.31944,0.000726038,0.000726038,0.000726038
107,626.907,0.69029,0.49887,1.75993,0.88465,0.82167,0.89301,0.64601,1.11379,0.84723,2.43916,0.000722372,0.000722372,0.000722372
108,632.744,0.66727,0.56575,1.59044,0.93911,0.79852,0.88875,0.63391,1.1314,0.87239,2.51146,0.000718706,0.000718706,0.000718706
109,640.02,0.69038,0.50913,1.67649,0.89951,0.8348,0.88689,0.63488,1.12468,0.87031,2.42773,0.00071504,0.00071504,0.00071504
110,646.632,0.70915,0.5191,1.71688,0.8484,0.81865,0.88393,0.64289,1.09504,0.85895,2.33142,0.000711373,0.000711373,0.000711373
111,653.573,0.72541,0.51853,1.79588,0.81793,0.81274,0.87144,0.63038,1.08571,0.86441,2.25225,0.000707707,0.000707707,0.000707707
112,659.774,0.70412,0.51001,1.70354,0.82405,0.83287,0.87206,0.63776,1.08804,0.85496,2.22846,0.000704041,0.000704041,0.000704041
113,665.458,0.69,0.49753,1.73903,0.83398,0.87232,0.88178,0.63251,1.0739,0.84949,2.16707,0.000700374,0.000700374,0.000700374
114,671.583,0.67571,0.49444,1.76632,0.84645,0.86394,0.882,0.63335,1.07097,0.8329,2.3167,0.000696708,0.000696708,0.000696708
115,677.223,0.68972,0.49593,1.83508,0.86728,0.84331,0.87457,0.64822,1.05365,0.8511,2.34448,0.000693042,0.000693042,0.000693042
116,682.978,0.6756,0.49375,1.79095,0.84193,0.84263,0.86539,0.63924,1.06105,0.88338,2.23951,0.000689376,0.000689376,0.000689376
117,688.714,0.70468,0.49165,1.71415,0.8378,0.83292,0.8699,0.62355,1.08449,0.86597,2.34247,0.000685709,0.000685709,0.000685709
118,694.55,0.67235,0.49299,1.70026,0.8697,0.8231,0.87175,0.62843,1.09643,0.87001,2.60579,0.000682043,0.000682043,0.000682043
119,700.596,0.69042,0.49362,1.73234,0.87443,0.80816,0.86638,0.63099,1.11179,0.89363,2.61416,0.000678377,0.000678377,0.000678377
120,706.528,0.66598,0.49952,1.77246,0.8827,0.78073,0.8656,0.62734,1.15035,0.906,2.50354,0.00067471,0.00067471,0.00067471
121,712.426,0.68334,0.48871,1.71691,0.87931,0.81124,0.86531,0.62205,1.13008,0.86023,2.44156,0.000671044,0.000671044,0.000671044
122,718.291,0.66645,0.47397,1.72031,0.87935,0.8242,0.88176,0.64934,1.07838,0.83281,2.33822,0.000667378,0.000667378,0.000667378
123,724.165,0.66768,0.48814,1.74832,0.86228,0.83332,0.86131,0.62983,1.09716,0.8626,2.39489,0.000663711,0.000663711,0.000663711
124,730.011,0.62899,0.45841,1.65984,0.83628,0.82633,0.8624,0.63765,1.08982,0.83209,2.39967,0.000660045,0.000660045,0.000660045
125,735.856,0.61653,0.46181,1.64699,0.85536,0.81064,0.8686,0.63576,1.09519,0.85417,2.31077,0.000656379,0.000656379,0.000656379
126,741.807,0.65672,0.47421,1.68982,0.8122,0.83666,0.86073,0.63653,1.11318,0.88689,2.42601,0.000652712,0.000652712,0.000652712
127,747.715,0.68672,0.5143,1.74865,0.81537,0.84329,0.86045,0.63268,1.1068,0.89542,2.42085,0.000649046,0.000649046,0.000649046
128,753.63,0.64221,0.47058,1.71302,0.80277,0.84543,0.8591,0.62879,1.09409,0.88992,2.39055,0.00064538,0.00064538,0.00064538
129,759.54,0.63465,0.46416,1.85332,0.86416,0.82297,0.8816,0.64708,1.07168,0.86732,2.3294,0.000641714,0.000641714,0.000641714
130,765.399,0.64078,0.45693,1.708,0.89214,0.81749,0.8893,0.64864,1.07015,0.86204,2.389,0.000638047,0.000638047,0.000638047
131,771.387,0.66511,0.46807,1.74723,0.91372,0.80072,0.89661,0.65402,1.07293,0.82664,2.38909,0.000634381,0.000634381,0.000634381
132,777.432,0.67376,0.47805,1.72909,0.92865,0.77963,0.89035,0.65448,1.06081,0.84908,2.4515,0.000630715,0.000630715,0.000630715
133,783.312,0.6683,0.49549,1.69381,0.91413,0.79836,0.89958,0.66007,1.05861,0.84381,2.43441,0.000627048,0.000627048,0.000627048
134,789.395,0.6307,0.47351,1.71983,0.87372,0.82326,0.90194,0.65542,1.08421,0.84565,2.47055,0.000623382,0.000623382,0.000623382
135,795.223,0.596,0.44214,1.60502,0.9069,0.8024,0.90205,0.66135,1.08372,0.84374,2.44738,0.000619716,0.000619716,0.000619716
136,801.102,0.64721,0.46723,1.63453,0.89153,0.81049,0.8982,0.65695,1.06834,0.8333,2.42197,0.000616049,0.000616049,0.000616049
137,807.212,0.6439,0.46155,1.66042,0.8951,0.84094,0.90906,0.66758,1.03008,0.77552,2.38522,0.000612383,0.000612383,0.000612383
138,813.179,0.6368,0.456,1.73535,0.89484,0.86558,0.9088,0.66089,1.04724,0.78354,2.38474,0.000608717,0.000608717,0.000608717
139,819.45,0.647,0.46032,1.79087,0.88653,0.85044,0.90311,0.66518,1.04892,0.80642,2.30837,0.000605051,0.000605051,0.000605051
140,826.544,0.61959,0.44954,1.70368,0.89296,0.80791,0.88523,0.64801,1.05096,0.85665,2.30097,0.000601384,0.000601384,0.000601384
141,833.15,0.61389,0.44318,1.64139,0.85313,0.85112,0.88865,0.65382,1.05903,0.85492,2.30977,0.000597718,0.000597718,0.000597718
142,840.303,0.61228,0.44469,1.73789,0.87403,0.8634,0.88555,0.65677,1.05151,0.82682,2.32462,0.000594052,0.000594052,0.000594052
143,847.182,0.6404,0.49883,1.71277,0.88368,0.85627,0.90235,0.65961,1.06943,0.81222,2.41504,0.000590385,0.000590385,0.000590385
144,853.732,0.62738,0.45767,1.64692,0.85485,0.86325,0.8941,0.6532,1.08936,0.82217,2.45305,0.000586719,0.000586719,0.000586719
145,860.589,0.62693,0.458,1.67083,0.88321,0.86641,0.90553,0.65149,1.09047,0.82614,2.43133,0.000583053,0.000583053,0.000583053
146,867.276,0.65066,0.47606,1.69886,0.88485,0.87025,0.90032,0.64262,1.09064,0.83863,2.45045,0.000579386,0.000579386,0.000579386
147,873.843,0.6384,0.45804,1.6632,0.87081,0.85535,0.89033,0.64838,1.08969,0.85963,2.46551,0.00057572,0.00057572,0.00057572
148,880.49,0.67375,0.52956,1.68097,0.86608,0.85777,0.89218,0.66079,1.06929,0.83515,2.35283,0.000572054,0.000572054,0.000572054
149,887.173,0.61501,0.44347,1.68059,0.87361,0.8623,0.89803,0.66053,1.07774,0.80864,2.35351,0.000568388,0.000568388,0.000568388
150,894.262,0.63758,0.46514,1.69946,0.8604,0.86978,0.89794,0.66312,1.06122,0.80227,2.34808,0.000564721,0.000564721,0.000564721
