epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,901.279,0.61228,0.45157,1.75154,0.90653,0.83037,0.90584,0.66837,1.07415,0.79752,2.38769,0.000561055,0.000561055,0.000561055
152,908.066,0.60498,0.44374,1.70327,0.86852,0.86906,0.9025,0.66417,1.08183,0.82293,2.4586,0.000557389,0.000557389,0.000557389
153,914.953,0.60541,0.45645,1.58596,0.91317,0.82555,0.8994,0.6626,1.0716,0.83118,2.36736,0.000553722,0.000553722,0.000553722
154,921.518,0.59188,0.44487,1.63239,0.8972,0.85392,0.89935,0.65668,1.0701,0.82519,2.26654,0.000550056,0.000550056,0.000550056
155,927.898,0.61137,0.44048,1.76741,0.90035,0.86501,0.89432,0.66139,1.04937,0.82357,2.32134,0.00054639,0.00054639,0.00054639
156,934.725,0.57244,0.43062,1.63665,0.90507,0.85538,0.89287,0.65176,1.05897,0.81385,2.35679,0.000542723,0.000542723,0.000542723
157,940.884,0.61616,0.44468,1.67862,0.89544,0.84704,0.90251,0.66056,1.06918,0.8083,2.40495,0.000539057,0.000539057,0.000539057
158,947.264,0.61146,0.43873,1.70294,0.88624,0.84827,0.89558,0.65334,1.08878,0.82717,2.64799,0.000535391,0.000535391,0.000535391
159,953.112,0.59568,0.43881,1.64925,0.87635,0.85184,0.88989,0.65283,1.08453,0.80118,2.537,0.000531725,0.000531725,0.000531725
160,958.645,0.60267,0.45447,1.7265,0.87335,0.84416,0.89021,0.64149,1.09697,0.79719,2.53134,0.000528058,0.000528058,0.000528058
161,964.467,0.60698,0.44338,1.67539,0.85798,0.864,0.88708,0.6381,1.09528,0.79363,2.49075,0.000524392,0.000524392,0.000524392
162,970.009,0.59906,0.43301,1.66682,0.88757,0.83471,0.88314,0.6326,1.0893,0.79986,2.44106,0.000520726,0.000520726,0.000520726
163,975.472,0.62283,0.43504,1.67202,0.86958,0.83969,0.88311,0.64454,1.06938,0.79484,2.3963,0.000517059,0.000517059,0.000517059
164,981.706,0.5758,0.42368,1.70904,0.88826,0.83695,0.88468,0.6438,1.06962,0.81255,2.40428,0.000513393,0.000513393,0.000513393
165,987.32,0.60831,0.44566,1.6411,0.85298,0.86794,0.89258,0.65507,1.04548,0.8051,2.33915,0.000509727,0.000509727,0.000509727
166,992.865,0.56947,0.4228,1.81115,0.87342,0.87544,0.89985,0.6595,1.04066,0.77245,2.34848,0.00050606,0.00050606,0.00050606
167,998.823,0.59411,0.44084,1.62681,0.89112,0.87471,0.90643,0.66452,1.04725,0.77983,2.3516,0.000502394,0.000502394,0.000502394
168,1004.66,0.56219,0.41147,1.64498,0.87544,0.88552,0.90322,0.66042,1.06519,0.80703,2.39382,0.000498728,0.000498728,0.000498728
169,1011.01,0.60909,0.44597,1.61868,0.89505,0.87401,0.90333,0.66396,1.04675,0.79545,2.33422,0.000495062,0.000495062,0.000495062
170,1016.62,0.63509,0.45439,1.65797,0.87513,0.88693,0.90261,0.65784,1.06671,0.79213,2.3432,0.000491395,0.000491395,0.000491395
171,1022.39,0.57944,0.43171,1.69975,0.8724,0.87177,0.90508,0.66759,1.0469,0.8178,2.31908,0.000487729,0.000487729,0.000487729
172,1027.98,0.57513,0.4294,1.66902,0.87003,0.86975,0.90611,0.66398,1.04993,0.79821,2.34686,0.000484063,0.000484063,0.000484063
173,1033.59,0.58821,0.42947,1.61815,0.87912,0.87543,0.9111,0.66845,1.04564,0.80802,2.32541,0.000480396,0.000480396,0.000480396
174,1039.66,0.55543,0.42658,1.65858,0.86187,0.86204,0.90609,0.67901,1.03985,0.79634,2.30987,0.00047673,0.00047673,0.00047673
175,1045.51,0.56335,0.41181,1.67214,0.88078,0.83518,0.90012,0.68027,1.03816,0.79398,2.29669,0.000473064,0.000473064,0.000473064
176,1051.08,0.58488,0.42986,1.66821,0.88598,0.8213,0.89302,0.67585,1.03919,0.80238,2.21648,0.000469397,0.000469397,0.000469397
177,1056.77,0.56065,0.41827,1.64915,0.85949,0.84909,0.89357,0.67125,1.04509,0.83612,2.28997,0.000465731,0.000465731,0.000465731
178,1062.36,0.55893,0.41438,1.59612,0.87167,0.85579,0.90553,0.66986,1.04341,0.81126,2.28447,0.000462065,0.000462065,0.000462065
179,1068.05,0.58218,0.4251,1.61518,0.90849,0.84397,0.91367,0.67799,1.0436,0.79773,2.26278,0.000458399,0.000458399,0.000458399
180,1073.38,0.57569,0.42005,1.677,0.90355,0.85544,0.91151,0.68183,1.03093,0.78769,2.31194,0.000454732,0.000454732,0.000454732
181,1079.35,0.54446,0.40629,1.66405,0.91318,0.87221,0.91595,0.67886,1.01715,0.78209,2.36714,0.000451066,0.000451066,0.000451066
182,1084.91,0.57597,0.4217,1.65386,0.90333,0.87542,0.90972,0.67573,1.01264,0.76552,2.29782,0.0004474,0.0004474,0.0004474
183,1090.39,0.58758,0.42827,1.67284,0.92833,0.88084,0.91818,0.67709,1.02536,0.75548,2.3746,0.000443733,0.000443733,0.000443733
184,1095.97,0.56862,0.41592,1.63245,0.88677,0.89623,0.91517,0.68095,1.03348,0.77939,2.32692,0.000440067,0.000440067,0.000440067
185,1101.43,0.56089,0.41672,1.63082,0.88041,0.88781,0.90843,0.67053,1.01337,0.77143,2.1505,0.000436401,0.000436401,0.000436401
186,1106.84,0.5489,0.41447,1.68961,0.92559,0.84626,0.90943,0.68206,1.01844,0.78149,2.11349,0.000432734,0.000432734,0.000432734
187,1112.56,0.555,0.40641,1.66011,0.8971,0.85126,0.90709,0.6658,1.06182,0.80106,2.18346,0.000429068,0.000429068,0.000429068
188,1118.22,0.54722,0.40899,1.61482,0.91069,0.82903,0.90965,0.67421,1.02921,0.78587,2.18491,0.000425402,0.000425402,0.000425402
189,1123.97,0.57841,0.43147,1.66105,0.88325,0.85137,0.90779,0.67362,1.02437,0.78098,2.27985,0.000421736,0.000421736,0.000421736
190,1129.55,0.69179,0.47659,1.7926,0.89509,0.85303,0.91135,0.68642,1.02155,0.78148,2.28742,0.000418069,0.000418069,0.000418069
191,1135.37,0.55364,0.43042,1.67428,0.87986,0.87546,0.89993,0.67718,1.03071,0.78062,2.30289,0.000414403,0.000414403,0.000414403
192,1140.85,0.54264,0.40299,1.69603,0.92335,0.8182,0.89058,0.67592,1.02228,0.77587,2.296,0.000410737,0.000410737,0.000410737
193,1146.29,0.56581,0.41842,1.66825,0.92305,0.82704,0.8943,0.67698,1.00491,0.79431,2.28776,0.00040707,0.00040707,0.00040707
194,1152.07,0.55444,0.41103,1.65194,0.91201,0.82565,0.89453,0.6791,1.00953,0.80164,2.35148,0.000403404,0.000403404,0.000403404
195,1157.86,0.53485,0.39748,1.61714,0.88373,0.85941,0.90385,0.67726,1.02597,0.79357,2.37405,0.000399738,0.000399738,0.000399738
196,1163.88,0.52311,0.39718,1.67179,0.91941,0.84036,0.90513,0.68051,1.02904,0.77917,2.28445,0.000396071,0.000396071,0.000396071
197,1169.01,0.54277,0.41029,1.67412,0.91785,0.82923,0.89631,0.67733,1.03257,0.7969,2.20321,0.000392405,0.000392405,0.000392405
198,1182.81,0.5337,0.39469,1.74333,0.87005,0.87419,0.90222,0.68687,1.01997,0.79347,2.19003,0.000388739,0.000388739,0.000388739
199,1187.78,0.52331,0.38731,1.67433,0.92073,0.85917,0.90787,0.6854,1.02212,0.79491,2.20915,0.000385073,0.000385073,0.000385073
200,1192.56,0.54134,0.40613,1.59753,0.9232,0.83682,0.89955,0.68212,1.01834,0.7877,2.20601,0.000381406,0.000381406,0.000381406
201,1197.18,0.55619,0.41825,1.70053,0.91709,0.85198,0.90548,0.68851,1.01752,0.78358,2.29558,0.00037774,0.00037774,0.00037774
202,1201.72,0.53852,0.39912,1.67501,0.91226,0.8615,0.90709,0.67684,1.02547,0.78995,2.33728,0.000374074,0.000374074,0.000374074
203,1206.17,0.54481,0.40795,1.62025,0.92106,0.83615,0.90859,0.68613,1.01829,0.77728,2.33751,0.000370407,0.000370407,0.000370407
204,1210.62,0.5266,0.39651,1.64559,0.87431,0.86754,0.91188,0.67999,1.01823,0.77558,2.35563,0.000366741,0.000366741,0.000366741
205,1214.92,0.54785,0.40356,1.60413,0.88501,0.86195,0.91464,0.68764,1.01943,0.76776,2.35913,0.000363075,0.000363075,0.000363075
206,1219.21,0.54041,0.39601,1.56671,0.91461,0.84424,0.9177,0.69153,1.03407,0.76957,2.38397,0.000359409,0.000359409,0.000359409
207,1223.62,0.52887,0.39348,1.64129,0.91046,0.85031,0.91673,0.68778,1.02752,0.76727,2.39182,0.000355742,0.000355742,0.000355742
208,1228.2,0.52019,0.38742,1.69824,0.94129,0.83427,0.90798,0.67643,1.03266,0.7808,2.40725,0.000352076,0.000352076,0.000352076
209,1232.41,0.49727,0.40769,1.56869,0.92237,0.84497,0.90838,0.67992,1.01582,0.76641,2.36927,0.00034841,0.00034841,0.00034841
210,1236.74,0.55904,0.40441,1.62833,0.93334,0.82822,0.90976,0.67882,1.01069,0.75675,2.38058,0.000344743,0.000344743,0.000344743
211,1241.02,0.52075,0.38703,1.6447,0.89727,0.86625,0.90733,0.67584,0.9988,0.75118,2.39234,0.000341077,0.000341077,0.000341077
212,1245.67,0.53767,0.40306,1.63231,0.93002,0.83441,0.89935,0.6666,1.00957,0.77288,2.38485,0.000337411,0.000337411,0.000337411
213,1249.88,0.52792,0.39813,1.6653,0.92622,0.83958,0.90258,0.668,1.01121,0.78564,2.38644,0.000333744,0.000333744,0.000333744
214,1254.24,0.50051,0.38831,1.60048,0.92026,0.85234,0.90161,0.67068,1.01912,0.79166,2.41884,0.000330078,0.000330078,0.000330078
215,1258.4,0.52052,0.39449,1.60024,0.94428,0.82839,0.90617,0.66951,1.04246,0.79803,2.39876,0.000326412,0.000326412,0.000326412
216,1262.74,0.51514,0.39236,1.63961,0.94335,0.8167,0.89557,0.66042,1.05411,0.8201,2.42549,0.000322745,0.000322745,0.000322745
217,1267.04,0.52312,0.39218,1.64586,0.91975,0.81181,0.89318,0.66141,1.04939,0.81939,2.36838,0.000319079,0.000319079,0.000319079
218,1272.1,0.50808,0.389,1.65653,0.89376,0.84142,0.89564,0.6667,1.03953,0.8167,2.33089,0.000315413,0.000315413,0.000315413
219,1277.94,0.52865,0.39553,1.63859,0.91076,0.8285,0.89222,0.66728,1.04715,0.80864,2.4348,0.000311747,0.000311747,0.000311747
220,1283.8,0.51613,0.38262,1.65702,0.92479,0.84741,0.89589,0.66623,1.05037,0.80528,2.45303,0.00030808,0.00030808,0.00030808
221,1289.49,0.529,0.39052,1.73389,0.92459,0.84813,0.89776,0.67102,1.04846,0.793,2.41472,0.000304414,0.000304414,0.000304414
222,1295.09,0.52829,0.40674,1.67721,0.91653,0.85361,0.8996,0.66928,1.01983,0.78607,2.30044,0.000300748,0.000300748,0.000300748
223,1301.37,0.53204,0.3948,1.66595,0.90694,0.83812,0.89308,0.67132,1.00033,0.78413,2.28393,0.000297081,0.000297081,0.000297081
224,1307.11,0.49977,0.40059,1.6681,0.9206,0.83034,0.89802,0.68162,1.00656,0.80556,2.28746,0.000293415,0.000293415,0.000293415
225,1313.06,0.49665,0.37752,1.638,0.91301,0.8373,0.8949,0.67232,1.02181,0.8026,2.42853,0.000289749,0.000289749,0.000289749
226,1318.85,0.49742,0.38794,1.74062,0.88585,0.85971,0.89608,0.67681,1.01816,0.80099,2.51136,0.000286083,0.000286083,0.000286083
227,1324.77,0.51863,0.39162,1.64293,0.88848,0.85787,0.89892,0.68066,1.0148,0.80693,2.55787,0.000282416,0.000282416,0.000282416
228,1331.07,0.5194,0.39345,1.65487,0.90533,0.85019,0.89787,0.67162,1.02414,0.80911,2.51752,0.00027875,0.00027875,0.00027875
229,1336.85,0.50864,0.39368,1.63618,0.911,0.85339,0.8998,0.67591,1.0216,0.79708,2.38486,0.000275084,0.000275084,0.000275084
230,1343.01,0.50104,0.38909,1.63363,0.8996,0.8551,0.90619,0.68009,1.0208,0.78576,2.32486,0.000271417,0.000271417,0.000271417
231,1348.97,0.50674,0.38327,1.63085,0.91929,0.83172,0.90484,0.68032,1.02711,0.79195,2.32137,0.000267751,0.000267751,0.000267751
232,1354.46,0.5237,0.39019,1.64618,0.91215,0.84731,0.90023,0.67259,1.03044,0.79095,2.36209,0.000264085,0.000264085,0.000264085
233,1360.33,0.50306,0.38358,1.65953,0.91362,0.82876,0.90753,0.67874,1.01495,0.78164,2.38613,0.000260418,0.000260418,0.000260418
234,1365.98,0.51598,0.39127,1.67817,0.92348,0.8228,0.91105,0.67846,1.01906,0.78381,2.39814,0.000256752,0.000256752,0.000256752
235,1371.67,0.51056,0.38793,1.66638,0.93689,0.81466,0.91109,0.67715,1.03462,0.78494,2.47652,0.000253086,0.000253086,0.000253086
236,1377.81,0.49429,0.3761,1.61836,0.93141,0.83407,0.91211,0.6833,1.03433,0.80033,2.50389,0.00024942,0.00024942,0.00024942
237,1383.58,0.47641,0.3725,1.62881,0.93132,0.84398,0.90657,0.68391,1.03601,0.79293,2.48887,0.000245753,0.000245753,0.000245753
238,1389.4,0.49949,0.38735,1.65498,0.94257,0.84102,0.90938,0.69072,1.01701,0.78946,2.38272,0.000242087,0.000242087,0.000242087
239,1395.16,0.56524,0.39146,1.715,0.90593,0.86795,0.91154,0.69307,1.02002,0.7786,2.31585,0.000238421,0.000238421,0.000238421
240,1400.82,0.48935,0.37818,1.60206,0.92805,0.84665,0.90824,0.68509,1.01933,0.78495,2.2804,0.000234754,0.000234754,0.000234754
241,1406.98,0.48958,0.36877,1.65766,0.92061,0.85055,0.91122,0.68142,1.02017,0.79068,2.27544,0.000231088,0.000231088,0.000231088
242,1412.6,0.46158,0.47319,1.60815,0.93814,0.85263,0.91436,0.6806,1.01358,0.78443,2.29089,0.000227422,0.000227422,0.000227422
243,1418.47,0.48396,0.37658,1.57994,0.93207,0.85123,0.9162,0.68414,1.0122,0.77555,2.35803,0.000223755,0.000223755,0.000223755
244,1424.54,0.49709,0.38242,1.6531,0.92348,0.84509,0.90442,0.66843,1.0207,0.7788,2.39085,0.000220089,0.000220089,0.000220089
245,1430.47,0.48994,0.37901,1.73272,0.91825,0.84071,0.90493,0.67266,1.02663,0.78451,2.39531,0.000216423,0.000216423,0.000216423
246,1436.97,0.47243,0.36401,1.60838,0.91275,0.85345,0.90949,0.683,1.02577,0.79272,2.40713,0.000212757,0.000212757,0.000212757
247,1442.78,0.50472,0.38819,1.68228,0.91136,0.85337,0.90545,0.67736,1.01982,0.79227,2.3958,0.00020909,0.00020909,0.00020909
248,1448.5,0.50425,0.38183,1.64385,0.93226,0.84042,0.90156,0.6755,1.00888,0.77559,2.40049,0.000205424,0.000205424,0.000205424
249,1454.35,0.48894,0.3741,1.63489,0.91978,0.85301,0.90625,0.67942,1.01125,0.7802,2.40976,0.000201758,0.000201758,0.000201758
250,1460.69,0.47969,0.37662,1.64566,0.89111,0.87456,0.90795,0.67945,1.00791,0.77347,2.38735,0.000198091,0.000198091,0.000198091
251,1467.06,0.4977,0.37855,1.63362,0.90351,0.86316,0.90972,0.68239,1.00388,0.77021,2.37098,0.000194425,0.000194425,0.000194425
252,1473.3,0.47059,0.36499,1.62146,0.90833,0.85671,0.90659,0.68195,1.0048,0.76284,2.39841,0.000190759,0.000190759,0.000190759
253,1479.33,0.45041,0.37343,1.5411,0.89773,0.86113,0.89975,0.67397,1.00741,0.76089,2.40978,0.000187092,0.000187092,0.000187092
254,1485.56,0.48563,0.37581,1.63146,0.89051,0.86905,0.89961,0.67565,1.00014,0.7627,2.4159,0.000183426,0.000183426,0.000183426
255,1491.93,0.4412,0.34523,1.56243,0.90506,0.85809,0.90222,0.68287,0.99863,0.75507,2.40747,0.00017976,0.00017976,0.00017976
256,1498.09,0.47552,0.35906,1.62802,0.88892,0.88081,0.90275,0.67654,1.00023,0.75636,2.40079,0.000176094,0.000176094,0.000176094
257,1504.25,0.46834,0.36237,1.59035,0.8763,0.88639,0.90028,0.6757,1.01083,0.76946,2.40198,0.000172427,0.000172427,0.000172427
258,1510.3,0.47391,0.3613,1.60008,0.88313,0.87076,0.90043,0.67758,1.00623,0.7747,2.40236,0.000168761,0.000168761,0.000168761
259,1516.58,0.48027,0.36659,1.61183,0.8858,0.87173,0.89875,0.67805,1.00583,0.77835,2.40819,0.000165095,0.000165095,0.000165095
260,1522.67,0.47061,0.36639,1.66079,0.93573,0.83059,0.89834,0.68356,1.00475,0.77987,2.37487,0.000161428,0.000161428,0.000161428
261,1528.69,0.49736,0.37632,1.59798,0.93262,0.83173,0.89853,0.67883,1.01493,0.781,2.36561,0.000157762,0.000157762,0.000157762
262,1534.78,0.47978,0.36982,1.64705,0.94344,0.83797,0.89534,0.67708,1.01322,0.78634,2.36867,0.000154096,0.000154096,0.000154096
263,1540.98,0.49139,0.37165,1.55038,0.94013,0.83323,0.8927,0.67289,1.00411,0.79185,2.33583,0.000150429,0.000150429,0.000150429
264,1547.13,0.47674,0.36772,1.6629,0.94289,0.83871,0.89568,0.67747,1.00238,0.78586,2.3589,0.000146763,0.000146763,0.000146763
265,1553.36,0.44602,0.35612,1.58191,0.93718,0.84719,0.89345,0.67599,0.98924,0.77279,2.33615,0.000143097,0.000143097,0.000143097
266,1559.42,0.4804,0.37032,1.63852,0.93562,0.84418,0.89346,0.6762,0.99329,0.76795,2.32857,0.000139431,0.000139431,0.000139431
267,1565.66,0.47871,0.36235,1.65769,0.93253,0.83879,0.88742,0.67116,1.00821,0.77458,2.34886,0.000135764,0.000135764,0.000135764
268,1571.94,0.48258,0.36993,1.74418,0.94075,0.84567,0.89673,0.67124,1.01029,0.76951,2.36839,0.000132098,0.000132098,0.000132098
269,1578.05,0.46255,0.35749,1.56708,0.94087,0.8468,0.89764,0.67392,1.0049,0.76564,2.36604,0.000128432,0.000128432,0.000128432
270,1584.25,0.47872,0.36501,1.6297,0.94,0.84882,0.90436,0.67568,1.00066,0.76234,2.37691,0.000124765,0.000124765,0.000124765
271,1590.51,0.59347,0.43109,1.61913,0.93914,0.83635,0.90229,0.67318,0.99895,0.75649,2.37375,0.000121099,0.000121099,0.000121099
272,1596.66,0.45587,0.36436,1.60997,0.94,0.84173,0.90384,0.67034,1.00371,0.75851,2.38901,0.000117433,0.000117433,0.000117433
273,1602.68,0.45556,0.35576,1.65726,0.94236,0.84572,0.90738,0.67465,1.00901,0.76084,2.41996,0.000113766,0.000113766,0.000113766
274,1608.6,0.45036,0.34557,1.6975,0.94167,0.84467,0.90709,0.67436,1.00999,0.76784,2.42069,0.0001101,0.0001101,0.0001101
275,1614.62,0.4222,0.35093,1.50829,0.91423,0.85052,0.90658,0.68172,1.01158,0.77155,2.40202,0.000106434,0.000106434,0.000106434
276,1620.61,0.43559,0.34496,1.58983,0.93047,0.84823,0.90524,0.68318,1.00457,0.77206,2.3854,0.000102768,0.000102768,0.000102768
277,1626.58,0.45135,0.35602,1.69117,0.92706,0.8479,0.90467,0.68421,0.99534,0.77548,2.37901,9.91012e-05,9.91012e-05,9.91012e-05
278,1632.71,0.44416,0.35305,1.59849,0.92575,0.84601,0.90251,0.68579,0.99698,0.78046,2.37017,9.54349e-05,9.54349e-05,9.54349e-05
279,1639,0.46307,0.35844,1.64545,0.92983,0.85141,0.90371,0.6853,0.99506,0.78167,2.34961,9.17686e-05,9.17686e-05,9.17686e-05
280,1644.94,0.46332,0.36972,1.62042,0.92856,0.85088,0.90601,0.68564,0.99756,0.7821,2.33987,8.81023e-05,8.81023e-05,8.81023e-05
281,1650.78,0.45562,0.35375,1.60797,0.92707,0.85126,0.89771,0.6807,1.00748,0.78603,2.34923,8.4436e-05,8.4436e-05,8.4436e-05
282,1656.54,0.44618,0.35104,1.60543,0.92375,0.8466,0.89794,0.67866,1.00728,0.79229,2.35164,8.07697e-05,8.07697e-05,8.07697e-05
283,1662.21,0.51122,0.4244,1.59426,0.93058,0.85039,0.89901,0.68379,1.00536,0.79779,2.35019,7.71034e-05,7.71034e-05,7.71034e-05
284,1667.91,0.45166,0.34854,1.65234,0.92851,0.852,0.89944,0.6834,1.00198,0.78785,2.36088,7.34371e-05,7.34371e-05,7.34371e-05
285,1673.32,0.43949,0.34555,1.65835,0.93385,0.84631,0.89953,0.68243,1.0023,0.7863,2.37083,6.97708e-05,6.97708e-05,6.97708e-05
286,1679.09,0.45425,0.35301,1.63789,0.93901,0.84638,0.90069,0.68796,1.00459,0.78677,2.36771,6.61045e-05,6.61045e-05,6.61045e-05
287,1684.62,0.45035,0.34891,1.58694,0.92874,0.8517,0.90021,0.68528,1.01003,0.78477,2.37107,6.24382e-05,6.24382e-05,6.24382e-05
288,1690.1,0.45323,0.35121,1.62825,0.93275,0.84977,0.9014,0.68784,1.00634,0.78932,2.37317,5.87719e-05,5.87719e-05,5.87719e-05
289,1695.89,0.46,0.35809,1.63277,0.9347,0.83703,0.90269,0.68582,1.00504,0.78751,2.36178,5.51056e-05,5.51056e-05,5.51056e-05
290,1701.68,0.43703,0.33643,1.63271,0.93208,0.84269,0.9075,0.68809,1.00084,0.78551,2.36074,5.14393e-05,5.14393e-05,5.14393e-05
291,1738.03,0.44286,0.34272,1.62205,0.93818,0.84032,0.90172,0.68148,1.0088,0.78941,2.35958,4.7773e-05,4.7773e-05,4.7773e-05
292,1744.13,0.42181,0.33804,1.49405,0.92059,0.84429,0.9013,0.67534,1.02414,0.79186,2.39412,4.41067e-05,4.41067e-05,4.41067e-05
293,1749.71,0.44964,0.34705,1.63939,0.90635,0.85555,0.90177,0.67728,1.02507,0.79981,2.38691,4.04404e-05,4.04404e-05,4.04404e-05
294,1755.27,0.42399,0.33617,1.58216,0.91283,0.83291,0.89138,0.66854,1.02137,0.80612,2.3657,3.67741e-05,3.67741e-05,3.67741e-05
295,1761.06,0.44006,0.34401,1.63022,0.89922,0.83914,0.88855,0.6685,1.01773,0.80622,2.35334,3.31078e-05,3.31078e-05,3.31078e-05
296,1766.81,0.46776,0.37778,1.66238,0.89207,0.84878,0.88935,0.6684,1.02048,0.80866,2.35717,2.94415e-05,2.94415e-05,2.94415e-05
297,1772.42,0.42439,0.3379,1.56118,0.91678,0.82838,0.89059,0.67309,1.02203,0.81305,2.35599,2.57752e-05,2.57752e-05,2.57752e-05
298,1777.8,0.3969,0.32052,1.58988,0.9162,0.82816,0.89076,0.67091,1.01749,0.8178,2.3599,2.21089e-05,2.21089e-05,2.21089e-05
299,1783.79,0.40919,0.32539,1.64536,0.92538,0.83846,0.9009,0.67782,1.01289,0.8122,2.35332,1.84426e-05,1.84426e-05,1.84426e-05
300,1789.46,0.43637,0.34086,1.58393,0.91969,0.83287,0.89585,0.67372,1.01367,0.81116,2.36161,1.47763e-05,1.47763e-05,1.47763e-05
